X1,Y1,X2,Y2,X3,Y3,Vel
0.0668873,-0.0517785,0.0657037,-0.0657777,0.0793503,-0.0599531,6.9245e-310
0.0793503,-0.0599531,0.079417,-0.0448425,0.0668873,-0.0517785,1.00237e-316
0.0657037,-0.0657777,0.0783956,-0.0773551,0.0793503,-0.0599531,0
0.0668873,-0.0517785,0.0566433,-0.0575515,0.0657037,-0.0657777,0
0.0928876,-0.0675477,0.0949946,-0.0820707,0.105961,-0.0736109,5.44724e-317
0.105961,-0.0736109,0.105555,-0.0596665,0.0928876,-0.0675477,2.42092e-322
0.0949946,-0.0820707,0.106694,-0.0851195,0.105961,-0.0736109,6.9245e-310
0.0928876,-0.0675477,0.0783956,-0.0773551,0.0949946,-0.0820707,1.00237e-316
0.105551,-0.044917,0.0924972,-0.0376465,0.0926038,-0.0524923,0
0.0926038,-0.0524923,0.105555,-0.0596665,0.105551,-0.044917,0
0.0924972,-0.0376465,0.079417,-0.0448425,0.0926038,-0.0524923,5.51418e-317
0.105551,-0.044917,0.105714,-0.0300958,0.0924972,-0.0376465,2.42092e-322
0.0770054,-0.106575,0.0854572,-0.0934912,0.0694268,-0.0927092,6.9245e-310
0.0694268,-0.0927092,0.061405,-0.10628,0.0770054,-0.106575,1.00241e-316
0.0854572,-0.0934912,0.0783956,-0.0773551,0.0694268,-0.0927092,1.00242e-316
0.0770054,-0.106575,0.0924917,-0.107169,0.0854572,-0.0934912,0
0.0928876,-0.0675477,0.0926038,-0.0524923,0.0793503,-0.0599531,5.44105e-317
0.0793503,-0.0599531,0.0783956,-0.0773551,0.0928876,-0.0675477,2.42092e-322
0.0926038,-0.0524923,0.079417,-0.0448425,0.0793503,-0.0599531,6.9245e-310
0.0928876,-0.0675477,0.105555,-0.0596665,0.0926038,-0.0524923,1.00304e-316
-0.00722238,-0.0926949,0.00789061,-0.0930403,0.000548937,-0.0797979,1.00238e-316
0.000548937,-0.0797979,-0.0146283,-0.0793043,-0.00722238,-0.0926949,1.00239e-316
0.00789061,-0.0930403,0.0156125,-0.0802501,0.000548937,-0.0797979,5.33955e-317
-0.00722238,-0.0926949,0.000229512,-0.106085,0.00789061,-0.0930403,2.42092e-322
0.0458313,-0.106474,0.0534801,-0.093187,0.0381877,-0.0933961,6.9245e-310
0.0381877,-0.0933961,0.0305208,-0.10644,0.0458313,-0.106474,1.00238e-316
0.0534801,-0.093187,0.0454073,-0.0805565,0.0381877,-0.0933961,0
0.0458313,-0.106474,0.061405,-0.10628,0.0534801,-0.093187,0
-0.0374174,-0.0923808,-0.0223265,-0.0924761,-0.0298436,-0.0790829,4.79682e-317
-0.0298436,-0.0790829,-0.0449133,-0.0792532,-0.0374174,-0.0923808,2.42092e-322
-0.0223265,-0.0924761,-0.0146283,-0.0793043,-0.0298436,-0.0790829,6.9245e-310
-0.0374174,-0.0923808,-0.0298857,-0.105714,-0.0223265,-0.0924761,1.00238e-316
0.00838024,-0.067126,0.0232357,-0.0676447,0.0162942,-0.0546341,0
0.0162942,-0.0546341,0.00160762,-0.0540578,0.00838024,-0.067126,0
0.0232357,-0.0676447,0.0309054,-0.0552216,0.0162942,-0.0546341,5.38285e-317
0.00838024,-0.067126,0.0156125,-0.0802501,0.0232357,-0.0676447,2.42092e-322
-0.0600793,-0.0791914,-0.0520384,-0.0667932,-0.0660012,-0.065558,6.9245e-310
-0.0660012,-0.065558,-0.0775305,-0.0783992,-0.0600793,-0.0791914,9.99564e-317
-0.0520384,-0.0667932,-0.0578715,-0.0566123,-0.0660012,-0.065558,1.00304e-316
-0.0600793,-0.0791914,-0.0449133,-0.0792532,-0.0520384,-0.0667932,1.00242e-316
-0.0148432,-0.105831,-0.00722238,-0.0926949,-0.0223265,-0.0924761,5.41726e-317
-0.0223265,-0.0924761,-0.0298857,-0.105714,-0.0148432,-0.105831,2.42092e-322
-0.00722238,-0.0926949,-0.0146283,-0.0793043,-0.0223265,-0.0924761,6.9245e-310
-0.0148432,-0.105831,0.000229512,-0.106085,-0.00722238,-0.0926949,1.00247e-316
-0.0676178,-0.092798,-0.082175,-0.0949651,-0.0737391,-0.105944,1.00246e-316
-0.0737391,-0.105944,-0.0596603,-0.105536,-0.0676178,-0.092798,1.00247e-316
-0.082175,-0.0949651,-0.0853455,-0.106722,-0.0737391,-0.105944,5.45618e-317
-0.0676178,-0.092798,-0.0775305,-0.0783992,-0.082175,-0.0949651,2.42092e-322
-0.0448247,-0.105543,-0.0374174,-0.0923808,-0.0524195,-0.0924516,6.9245e-310
-0.0524195,-0.0924516,-0.0596603,-0.105536,-0.0448247,-0.105543,1.00238e-316
-0.0374174,-0.0923808,-0.0449133,-0.0792532,-0.0524195,-0.0924516,1.00238e-316
-0.0448247,-0.105543,-0.0298857,-0.105714,-0.0374174,-0.0923808,0
-0.10656,-0.0770468,-0.0935031,-0.0854819,-0.0928826,-0.0694647,5.33785e-317
-0.0928826,-0.0694647,-0.106388,-0.0614039,-0.10656,-0.0770468,2.42092e-322
-0.0935031,-0.0854819,-0.0775305,-0.0783992,-0.0928826,-0.0694647,6.9245e-310
-0.10656,-0.0770468,-0.107156,-0.0925088,-0.0935031,-0.0854819,1.00304e-316
-0.0676178,-0.092798,-0.0524195,-0.0924516,-0.0600793,-0.0791914,1.00303e-316
-0.0600793,-0.0791914,-0.0775305,-0.0783992,-0.0676178,-0.092798,1.00238e-316
-0.0524195,-0.0924516,-0.0449133,-0.0792532,-0.0600793,-0.0791914,5.37317e-317
-0.0676178,-0.092798,-0.0596603,-0.105536,-0.0524195,-0.0924516,2.42092e-322
-0.0520384,-0.0667932,-0.0375796,-0.0657189,-0.0463848,-0.0539158,6.9245e-310
-0.0463848,-0.0539158,-0.0578715,-0.0566123,-0.0520384,-0.0667932,1.00239e-316
-0.0375796,-0.0657189,-0.0303504,-0.0498275,-0.0463848,-0.0539158,0
-0.0520384,-0.0667932,-0.0449133,-0.0792532,-0.0375796,-0.0657189,0
-0.0927737,0.00713373,-0.0931227,-0.00799412,-0.0798164,-0.000671087,5.37256e-317
-0.0798164,-0.000671087,-0.079295,0.0144294,-0.0927737,0.00713373,2.42092e-322
-0.0931227,-0.00799412,-0.0803593,-0.0157206,-0.0798164,-0.000671087,6.9245e-310
-0.0927737,0.00713373,-0.106091,-0.000252053,-0.0931227,-0.00799412,1.00237e-316
0.0305396,-0.0805633,0.0378087,-0.0681154,0.0232357,-0.0676447,1.00237e-316
0.0232357,-0.0676447,0.0156125,-0.0802501,0.0305396,-0.0805633,0
0.0378087,-0.0681154,0.0309054,-0.0552216,0.0232357,-0.0676447,5.44769e-317
0.0305396,-0.0805633,0.0454073,-0.0805565,0.0378087,-0.0681154,2.42092e-322
-0.0790344,0.0296222,-0.0923741,0.0373449,-0.0925171,0.0222621,6.9245e-310
-0.0925171,0.0222621,-0.079295,0.0144294,-0.0790344,0.0296222,1.00241e-316
-0.0923741,0.0373449,-0.105709,0.0298557,-0.0925171,0.0222621,0
-0.0790344,0.0296222,-0.0791776,0.0446475,-0.0923741,0.0373449,0
-0.106322,-0.0154007,-0.0933693,-0.023055,-0.0931227,-0.00799412,5.49472e-317
-0.0931227,-0.00799412,-0.106091,-0.000252053,-0.106322,-0.0154007,4.00193e-322
-0.0933693,-0.023055,-0.0803593,-0.0157206,-0.0931227,-0.00799412,0
-0.106322,-0.0154007,-0.10645,-0.0305329,-0.0933693,-0.023055,9.921e-317
-0.0666052,0.0517021,-0.0654925,0.0657275,-0.0791708,0.059833,0
-0.0791708,0.059833,-0.0791776,0.0446475,-0.0666052,0.0517021,0
-0.0654925,0.0657275,-0.0782333,0.0772088,-0.0791708,0.059833,1.00306e-316
-0.0666052,0.0517021,-0.0563334,0.0575727,-0.0654925,0.0657275,4.94066e-323
-0.0927649,0.0673337,-0.0949106,0.0820122,-0.105889,0.0734422,6.96056e+252
-0.105889,0.0734422,-0.105474,0.0594856,-0.0927649,0.0673337,1.0658e-319
-0.0949106,0.0820122,-0.10668,0.0850829,-0.105889,0.0734422,0
-0.0927649,0.0673337,-0.0782333,0.0772088,-0.0949106,0.0820122,1.26975e-321
-0.105522,0.0448331,-0.0923741,0.0373449,-0.0924809,0.0523104,6.89903e-310
-0.0924809,0.0523104,-0.105474,0.0594856,-0.105522,0.0448331,6.42285e-323
-0.0923741,0.0373449,-0.0791776,0.0446475,-0.0924809,0.0523104,1.96872e-153
-0.105522,0.0448331,-0.105709,0.0298557,-0.0923741,0.0373449,0
-0.0303051,0.0806046,-0.0227854,0.0934236,-0.0380398,0.0933965,7.67581e+170
-0.0380398,0.0933965,-0.0452215,0.0805554,-0.0303051,0.0806046,1.00306e-316
-0.0227854,0.0934236,-0.0303735,0.106447,-0.0380398,0.0933965,5.43472e-323
-0.0303051,0.0806046,-0.0153028,0.0803955,-0.0227854,0.0934236,1.51115e-94
-0.076949,0.106529,-0.0853886,0.093439,-0.0693351,0.09265,6.01347e-154
-0.0693351,0.09265,-0.0613341,0.106243,-0.076949,0.106529,3.99542e+252
-0.0853886,0.093439,-0.0782333,0.0772088,-0.0693351,0.09265,3.81382e+180
-0.076949,0.106529,-0.0924617,0.107134,-0.0853886,0.093439,1.00307e-316
