X1,Y1,X2,Y2,X3,Y3,Vel
-0.066001,-0.065558,-0.077531,-0.078399,-0.060079,-0.079191,-0.235010
-0.052038,-0.066793,-0.057871,-0.056612,-0.066001,-0.065558,-0.192960
-0.060079,-0.079191,-0.044913,-0.079253,-0.052038,-0.066793,-0.238321
-0.014843,-0.105831,-0.007222,-0.092695,-0.022326,-0.092476,-0.365950
-0.022326,-0.092476,-0.029886,-0.105714,-0.014843,-0.105831,-0.365406
-0.007222,-0.092695,-0.014628,-0.079304,-0.022326,-0.092476,-0.308353
-0.014843,-0.105831,0.000230,-0.106085,-0.007222,-0.092695,-0.366462
-0.067618,-0.092798,-0.082175,-0.094965,-0.073739,-0.105944,-0.365244
-0.073739,-0.105944,-0.059660,-0.105536,-0.067618,-0.092798,-0.363243
-0.082175,-0.094965,-0.085346,-0.106722,-0.073739,-0.105944,-0.369114
-0.067618,-0.092798,-0.077531,-0.078399,-0.082175,-0.094965,-0.310495
-0.044825,-0.105543,-0.037417,-0.092381,-0.052420,-0.092452,-0.363949
-0.052420,-0.092452,-0.059660,-0.105536,-0.044825,-0.105543,-0.363472
-0.037417,-0.092381,-0.044913,-0.079253,-0.052420,-0.092452,-0.309350
-0.044825,-0.105543,-0.029886,-0.105714,-0.037417,-0.092381,-0.364381
-0.106560,-0.077047,-0.093503,-0.085482,-0.092883,-0.069465,-0.264006
-0.092883,-0.069465,-0.106388,-0.061404,-0.106560,-0.077047,-0.229389
-0.093503,-0.085482,-0.077531,-0.078399,-0.092883,-0.069465,-0.263128
-0.106560,-0.077047,-0.107156,-0.092509,-0.093503,-0.085482,-0.295607
-0.067618,-0.092798,-0.052420,-0.092452,-0.060079,-0.079191,-0.309980
-0.060079,-0.079191,-0.077531,-0.078399,-0.067618,-0.092798,-0.309422
-0.052420,-0.092452,-0.044913,-0.079253,-0.060079,-0.079191,-0.309529
-0.067618,-0.092798,-0.059660,-0.105536,-0.052420,-0.092452,-0.363289
-0.052038,-0.066793,-0.037580,-0.065719,-0.046385,-0.053916,-0.190278
-0.046385,-0.053916,-0.057871,-0.056612,-0.052038,-0.066793,-0.192342
-0.037580,-0.065719,-0.030350,-0.049828,-0.046385,-0.053916,-0.185298
-0.052038,-0.066793,-0.044913,-0.079253,-0.037580,-0.065719,-0.237621
-0.092774,0.007134,-0.093123,-0.007994,-0.079816,-0.000671,-0.004893
-0.079816,-0.000671,-0.079295,0.014429,-0.092774,0.007134,0.016939
-0.093123,-0.007994,-0.080359,-0.015721,-0.079816,-0.000671,-0.028873
-0.092774,0.007134,-0.106091,-0.000252,-0.093123,-0.007994,-0.005195
0.030540,-0.080563,0.037809,-0.068115,0.023236,-0.067645,-0.242078
0.023236,-0.067645,0.015612,-0.080250,0.030540,-0.080563,-0.241549
0.037809,-0.068115,0.030905,-0.055222,0.023236,-0.067645,-0.195793
0.030540,-0.080563,0.045407,-0.080556,0.037809,-0.068115,-0.242181
-0.079034,0.029622,-0.092374,0.037345,-0.092517,0.022262,0.090080
-0.092517,0.022262,-0.079295,0.014429,-0.079034,0.029622,0.065235
-0.092374,0.037345,-0.105709,0.029856,-0.092517,0.022262,0.089950
-0.079034,0.029622,-0.079178,0.044647,-0.092374,0.037345,0.114148
-0.106322,-0.015401,-0.093369,-0.023055,-0.093123,-0.007994,-0.049701
-0.093123,-0.007994,-0.106091,-0.000252,-0.106322,-0.015401,-0.026616
-0.093369,-0.023055,-0.080359,-0.015721,-0.093123,-0.007994,-0.049495
-0.106322,-0.015401,-0.106450,-0.030533,-0.093369,-0.023055,-0.071084
-0.066605,0.051702,-0.065493,0.065727,-0.079171,0.059833,0.187858
-0.079171,0.059833,-0.079178,0.044647,-0.066605,0.051702,0.165085
-0.065493,0.065727,-0.078233,0.077209,-0.079171,0.059833,0.221000
-0.066605,0.051702,-0.056333,0.057573,-0.065493,0.065727,0.188869
-0.092765,0.067334,-0.094911,0.082012,-0.105889,0.073442,0.248258
-0.105889,0.073442,-0.105474,0.059486,-0.092765,0.067334,0.217960
-0.094911,0.082012,-0.106680,0.085083,-0.105889,0.073442,0.268115
-0.092765,0.067334,-0.078233,0.077209,-0.094911,0.082012,0.245788
-0.105522,0.044833,-0.092374,0.037345,-0.092481,0.052310,0.139785
-0.092481,0.052310,-0.105474,0.059486,-0.105522,0.044833,0.165844
-0.092374,0.037345,-0.079178,0.044647,-0.092481,0.052310,0.139683
-0.105522,0.044833,-0.105709,0.029856,-0.092374,0.037345,0.114661
-0.030305,0.080605,-0.022785,0.093424,-0.038040,0.093396,0.307940
-0.038040,0.093396,-0.045222,0.080555,-0.030305,0.080605,0.307799
-0.022785,0.093424,-0.030373,0.106447,-0.038040,0.093396,0.377703
-0.030305,0.080605,-0.015303,0.080395,-0.022785,0.093424,0.307621
-0.076949,0.106529,-0.085389,0.093439,-0.069335,0.092650,0.374850
-0.069335,0.092650,-0.061334,0.106243,-0.076949,0.106529,0.374184
-0.085389,0.093439,-0.078233,0.077209,-0.069335,0.092650,0.298677
-0.076949,0.106529,-0.092462,0.107134,-0.085389,0.093439,0.375757
0.007513,0.093072,-0.007650,0.093265,-0.000180,0.080149,0.305618
-0.000180,0.080149,0.014960,0.079870,0.007513,0.093072,0.304757
-0.007650,0.093265,-0.015303,0.080395,-0.000180,0.080149,0.306350
0.007513,0.093072,0.000028,0.106236,-0.007650,0.093265,0.376294
-0.053362,0.093150,-0.038040,0.093396,-0.045768,0.106373,0.376922
-0.045768,0.106373,-0.061334,0.106243,-0.053362,0.093150,0.376211
-0.038040,0.093396,-0.030373,0.106447,-0.045768,0.106373,0.377461
-0.053362,0.093150,-0.045222,0.080555,-0.038040,0.093396,0.307387
0.030038,0.079729,0.037912,0.092563,0.022647,0.092853,0.302336
0.022647,0.092853,0.014960,0.079870,0.030038,0.079729,0.303155
0.037912,0.092563,0.030441,0.105894,0.022647,0.092853,0.372943
0.030038,0.079729,0.045047,0.079425,0.037912,0.092563,0.301243
-0.007857,0.067341,-0.022862,0.067744,-0.015640,0.054585,0.194472
-0.015640,0.054585,-0.000438,0.054074,-0.007857,0.067341,0.193675
-0.022862,0.067744,-0.030514,0.055373,-0.015640,0.054585,0.195343
-0.007857,0.067341,-0.015303,0.080395,-0.022862,0.067744,0.239101
-0.015174,0.106375,-0.022785,0.093424,-0.007650,0.093265,0.377368
-0.007650,0.093265,0.000028,0.106236,-0.015174,0.106375,0.376869
-0.022785,0.093424,-0.015303,0.080395,-0.007650,0.093265,0.307075
-0.015174,0.106375,-0.030373,0.106447,-0.022785,0.093424,0.377669
0.092753,-0.008043,0.092680,0.006607,0.079977,-0.000887,-0.005953
0.079977,-0.000887,0.079722,-0.015319,0.092753,-0.008043,-0.030376
0.092680,0.006607,0.079659,0.013627,0.079977,-0.000887,0.017247
0.092753,-0.008043,0.105746,-0.000510,0.092680,0.006607,-0.006020
0.051382,0.066608,0.065246,0.064346,0.060350,0.078415,0.230502
0.060350,0.078415,0.045047,0.079425,0.051382,0.066608,0.234058
0.065246,0.064346,0.077965,0.076127,0.060350,0.078415,0.228055
0.051382,0.066608,0.056344,0.056022,0.065246,0.064346,0.193498
0.045811,0.105614,0.037912,0.092563,0.053310,0.092122,0.370380
0.053310,0.092122,0.061403,0.105305,0.045811,0.105614,0.368928
0.037912,0.092563,0.045047,0.079425,0.053310,0.092122,0.300056
0.045811,0.105614,0.030441,0.105894,0.037912,0.092563,0.371788
0.105756,0.072459,0.118164,0.065839,0.117647,0.079708,0.240939
0.117647,0.079708,0.106659,0.084166,0.105756,0.072459,0.263702
0.118164,0.065839,0.130678,0.073795,0.117647,0.079708,0.240399
0.105756,0.072459,0.105351,0.058477,0.118164,0.065839,0.214587
0.108229,0.106544,0.100395,0.094090,0.114734,0.093271,0.365312
0.114734,0.093271,0.126295,0.106116,0.108229,0.106544,0.362473
0.100395,0.094090,0.106659,0.084166,0.114734,0.093271,0.307640
